Date,TeamA,TeamB,ScoreA,ScoreB,Tournament,Location,RatingChangeA,RatingChangeB,NewRatingA,NewRatingB
2022-06-03,Croatia,Austria,0,3,European Nations League A,Croatia,-56,56,1799,1775
2022-06-03,Belgium,Netherlands,1,4,European Nations League A,Belgium,-55,55,2014,1994
2022-06-04,Montenegro,Romania,2,0,European Nations League B,Montenegro,33,-33,1551,1622
2022-06-04,Italy,Germany,1,1,European Nations League A,Italy,-6,6,1961,1973
2022-06-04,Hungary,England,1,0,European Nations League A,Hungary,31,-31,1758,2008
2022-06-05,Bulgaria,Georgia,2,5,European Nations League C,Bulgaria,-40,40,1475,1608
2022-06-05,Serbia,Slovenia,4,1,European Nations League B,Serbia,10,-10,1825,1592
2022-06-05,Portugal,Switzerland,4,0,European Nations League A,Portugal,19,-19,2011,1881
2022-06-05,Czechia,Spain,2,2,European Nations League A,Czechia,5,-5,1847,2026
2022-06-05,Wales,Ukraine,1,0,World Cup qualifier,Wales,16,-16,1841,1832
2022-06-06,Slovakia,Kazakhstan,0,1,European Nations League C,Slovakia,-37,37,1649,1387
2022-06-06,Iceland,Albania,1,1,European Nations League B,Iceland,-4,4,1546,1586
2022-06-06,Croatia,France,1,1,European Nations League A,Croatia,10,-10,1809,2073
2022-06-06,Austria,Denmark,1,2,European Nations League A,Austria,-15,15,1760,1984
2022-06-07,Bosnia and Herzegovina,Romania,1,0,European Nations League B,Bosnia and Herzegovina,16,-16,1616,1606
2022-06-07,Italy,Hungary,2,1,European Nations League A,Italy,6,-6,1967,1752
2022-06-07,Germany,England,1,1,European Nations League A,Germany,-4,4,1969,2012
2022-06-08,Scotland,Armenia,2,0,European Nations League B,Scotland,10,-10,1709,1516
2022-06-08,Ireland,Ukraine,0,1,European Nations League B,Ireland,-16,16,1650,1848
2022-06-08,Wales,Netherlands,1,2,European Nations League A,Wales,-17,17,1824,2011
2022-06-08,Belgium,Poland,6,1,European Nations League A,Belgium,12,-12,2026,1804
2022-06-09,North Macedonia,Georgia,0,3,European Nations League C,North Macedonia,-50,50,1613,1658
2022-06-09,Sweden,Serbia,0,1,European Nations League B,Sweden,-24,24,1780,1849
2022-06-09,Norway,Slovenia,0,0,European Nations League B,Norway,-14,14,1790,1606
2022-06-09,Switzerland,Spain,0,1,European Nations League A,Switzerland,-17,17,1864,2043
2022-06-09,Portugal,Czechia,2,0,European Nations League A,Portugal,11,-11,2022,1836
2022-06-10,Azerbaijan,Slovakia,0,1,European Nations League C,Azerbaijan,-7,7,1285,1656
2022-06-10,Albania,Israel,1,2,European Nations League B,Albania,-24,24,1562,1640
2022-06-10,Denmark,Croatia,0,1,European Nations League A,Denmark,-33,33,1951,1842
2022-06-10,Austria,France,1,1,European Nations League A,Austria,11,-11,1771,2062
2022-06-11,Ukraine,Armenia,3,0,European Nations League B,Poland,9,-9,1857,1507
2022-06-11,Romania,Finland,1,0,European Nations League B,Romania,20,-20,1626,1681
2022-06-11,Ireland,Scotland,3,0,European Nations League B,Ireland,31,-31,1681,1678
2022-06-11,Wales,Belgium,1,1,European Nations League A,Wales,6,-6,1830,2020
2022-06-11,Netherlands,Poland,2,2,European Nations League A,Netherlands,-14,14,1997,1818
2022-06-11,Hungary,Germany,1,1,European Nations League A,Hungary,6,-6,1758,1963
2022-06-11,England,Italy,0,0,European Nations League A,England,-8,8,2004,1975
2022-06-12,Georgia,Bulgaria,0,0,European Nations League C,Georgia,-14,14,1644,1474
2022-06-12,Slovenia,Serbia,2,2,European Nations League B,Slovenia,8,-8,1614,1841
2022-06-12,Switzerland,Portugal,1,0,European Nations League A,Switzerland,23,-23,1887,1999
2022-06-12,Spain,Czechia,2,0,European Nations League A,Spain,9,-9,2052,1827
2022-06-13,Albania,Estonia,0,0,Friendly,Albania,-6,6,1556,1411
2022-06-13,Kazakhstan,Slovakia,2,1,European Nations League C,Kazakhstan,29,-29,1420,1627
2022-06-13,France,Croatia,0,1,European Nations League A,France,-35,35,2027,1877
2022-06-13,Denmark,Austria,2,0,European Nations League A,Denmark,10,-10,1961,1761
2022-06-14,Romania,Montenegro,0,3,European Nations League B,Romania,-52,52,1574,1590
2022-06-14,Ireland,Ukraine,1,1,European Nations League B,Poland,9,-9,1690,1848
2022-06-14,Armenia,Scotland,1,4,European Nations League B,Armenia,-28,28,1479,1706
2022-06-14,Poland,Belgium,0,1,European Nations League A,Poland,-14,14,1804,2034
2022-06-14,Netherlands,Wales,3,2,European Nations League A,Netherlands,7,-7,2004,1823
2022-06-14,Germany,Italy,5,2,European Nations League A,Germany,26,-26,1989,1949
2022-06-14,England,Hungary,0,4,European Nations League A,England,-66,66,1938,1824
2022-09-21,Scotland,Ukraine,3,0,European Nations League B,Scotland,39,-39,1745,1809
2022-09-22,Slovakia,Azerbaijan,1,2,European Nations League C,Slovakia,-36,36,1591,1357
2022-09-22,Poland,Netherlands,0,2,European Nations League A,Poland,-22,22,1782,2026
2022-09-22,France,Austria,2,0,European Nations League A,France,7,-7,2034,1754
2022-09-22,Croatia,Denmark,2,1,European Nations League A,Croatia,19,-19,1896,1942
2022-09-22,Belgium,Wales,2,1,European Nations League A,Belgium,6,-6,2040,1817
2022-09-23,Georgia,North Macedonia,2,0,European Nations League C,Georgia,19,-19,1663,1596
2022-09-23,Finland,Romania,1,1,European Nations League B,Finland,-10,10,1653,1584
2022-09-23,Italy,England,1,0,European Nations League A,Italy,14,-14,1963,1924
2022-09-23,Germany,Hungary,0,1,European Nations League A,Germany,-33,33,1956,1857
2022-09-24,Slovenia,Norway,2,1,European Nations League B,Slovenia,25,-25,1639,1779
2022-09-24,Serbia,Sweden,4,1,European Nations League B,Serbia,19,-19,1860,1747
2022-09-24,Scotland,Ireland,2,1,European Nations League B,Scotland,12,-12,1757,1678
2022-09-24,Israel,Albania,2,1,European Nations League B,Israel,10,-10,1650,1546
2022-09-24,Armenia,Ukraine,0,5,European Nations League B,Armenia,-17,17,1462,1826
2022-09-24,Spain,Switzerland,1,2,European Nations League A,Spain,-33,33,2019,1920
2022-09-24,Czechia,Portugal,0,4,European Nations League A,Czechia,-30,30,1797,2029
2022-09-25,Slovakia,Belarus,1,1,European Nations League C,Slovakia,-14,14,1577,1414
2022-09-25,Wales,Poland,0,1,European Nations League A,Wales,-27,27,1790,1809
2022-09-25,Netherlands,Belgium,1,0,European Nations League A,Netherlands,15,-15,2041,2025
2022-09-25,Denmark,France,2,0,European Nations League A,Denmark,29,-29,1971,2005
2022-09-25,Austria,Croatia,1,3,European Nations League A,Austria,-26,26,1728,1922
2022-09-26,Gibraltar,Georgia,1,2,European Nations League C,Gibraltar,-2,2,1053,1665
2022-09-26,Romania,Bosnia and Herzegovina,4,1,European Nations League B,Romania,31,-31,1615,1616
2022-09-26,Hungary,Italy,0,2,European Nations League A,Hungary,-29,29,1828,1992
2022-09-26,England,Germany,3,3,European Nations League A,England,-4,4,1920,1960
2022-09-27,Sweden,Slovenia,1,1,European Nations League B,Sweden,-11,11,1736,1650
2022-09-27,Scotland,Ukraine,0,0,European Nations League B,Poland,4,-4,1761,1822
2022-09-27,Norway,Serbia,0,2,European Nations League B,Norway,-32,32,1747,1892
2022-09-27,Albania,Iceland,1,1,European Nations League B,Albania,-5,5,1541,1565
2022-09-27,Switzerland,Czechia,2,1,European Nations League A,Switzerland,9,-9,1929,1788
2022-09-27,Portugal,Spain,0,1,European Nations League A,Portugal,-26,26,2003,2045
2022-10-26,Albania,Saudi Arabia,1,1,Friendly,the United Arab Emirates,3,-3,1544,1637
2022-11-09,Qatar,Albania,1,0,Friendly,Spain,6,-6,1680,1538
2022-11-16,Turkey,Scotland,2,1,Friendly,Turkey,9,-9,1702,1752
2022-11-16,Saudi Arabia,Croatia,0,1,Friendly,Saudi Arabia,-5,5,1635,1927
2022-11-16,Poland,Chile,1,0,Friendly,Poland,5,-5,1814,1698
2022-11-16,Oman,Germany,0,1,Friendly,Oman,-3,3,1543,1963
2022-11-16,Czechia,Faroe Islands,5,0,Friendly,Czechia,1,-1,1789,1302
2022-11-16,Austria,Andorra,1,0,Friendly,Spain,1,-1,1729,1117
2022-11-16,Albania,Italy,1,3,Friendly,Albania,-3,3,1535,1995
2022-11-17,Romania,Slovenia,1,2,Friendly,Romania,-12,12,1603,1662
2022-11-17,Portugal,Nigeria,4,0,Friendly,Portugal,2,-2,2005,1630
2022-11-17,Morocco,Georgia,3,0,Friendly,the United Arab Emirates,13,-13,1766,1652
2022-11-17,Montenegro,Slovakia,2,2,Friendly,Montenegro,-2,2,1544,1579
2022-11-17,Luxembourg,Hungary,2,2,Friendly,Luxembourg,7,-7,1444,1821
2022-11-17,Ghana,Switzerland,2,0,Friendly,the United Arab Emirates,27,-27,1567,1902
2022-11-17,Jordan,Spain,1,3,Friendly,Jordan,-3,3,1590,2048
2022-11-18,Egypt,Belgium,2,1,Friendly,Kuwait,18,-18,1662,2007
2022-11-18,Bahrain,Serbia,1,5,Friendly,Bahrain,-6,6,1494,1898
2022-11-19,Turkey,Czechia,2,1,Friendly,Turkey,10,-10,1712,1779
2022-11-19,Albania,Armenia,2,0,Friendly,Albania,8,-8,1543,1452
2022-11-20,Slovenia,Montenegro,1,0,Friendly,Slovenia,4,-4,1666,1540
2022-11-20,Slovakia,Chile,0,0,Friendly,Slovakia,1,-1,1580,1697
2022-11-20,Moldova,Romania,0,5,Friendly,Moldova,-7,7,1233,1610
2022-11-20,Hungary,Greece,2,1,Friendly,Hungary,4,-4,1825,1690
2022-11-20,Austria,Italy,2,0,Friendly,Austria,22,-22,1751,1973
2022-11-21,Netherlands,Senegal,2,0,World Cup,Qatar,10,-10,2051,1677
2022-11-21,England,Iran,6,2,World Cup,Qatar,37,-37,1957,1760
2022-11-22,Mexico,Poland,0,0,World Cup,Qatar,0,0,1809,1814
2022-11-22,France,Australia,4,1,World Cup,Qatar,17,-17,2022,1702
2022-11-22,Denmark,Tunisia,0,0,World Cup,Qatar,-19,19,1952,1726
2022-11-23,Spain,Costa Rica,7,0,World Cup,Qatar,20,-20,2068,1724
2022-11-23,Japan,Germany,2,1,World Cup,Qatar,44,-44,1831,1919
2022-11-23,Croatia,Morocco,0,0,World Cup,Qatar,-13,13,1914,1779
2022-11-23,Belgium,Canada,1,0,World Cup,Qatar,13,-13,2020,1763
2022-11-24,Switzerland,Cameroon,1,0,World Cup,Qatar,9,-9,1911,1601
2022-11-24,Portugal,Ghana,3,2,World Cup,Qatar,4,-4,2009,1563
2022-11-24,Brazil,Serbia,2,0,World Cup,Qatar,16,-16,2185,1882
2022-11-25,England,United States,0,0,World Cup,Qatar,-13,13,1944,1810
2022-11-25,Ecuador,Netherlands,1,1,World Cup,Qatar,14,-14,1885,2037
2022-11-26,Poland,Saudi Arabia,2,0,World Cup,Qatar,30,-30,1844,1662
2022-11-26,France,Denmark,2,1,World Cup,Qatar,24,-24,2046,1928
2022-11-27,Morocco,Belgium,2,0,World Cup,Qatar,72,-72,1851,1948
2022-11-27,Germany,Spain,1,1,World Cup,Qatar,12,-12,1931,2056
2022-11-27,Croatia,Canada,4,1,World Cup,Qatar,31,-31,1945,1732
2022-11-28,Portugal,Uruguay,2,0,World Cup,Qatar,34,-34,2043,1890
2022-11-28,Cameroon,Serbia,3,3,World Cup,Qatar,20,-20,1621,1862
2022-11-28,Brazil,Switzerland,1,0,World Cup,Qatar,10,-10,2195,1901
2022-11-29,Qatar,Netherlands,0,2,World Cup,Qatar,-11,11,1578,2048
2022-11-29,England,Wales,3,0,World Cup,Qatar,25,-25,1969,1717
2022-11-30,Tunisia,France,1,0,World Cup,Qatar,53,-53,1747,1993
2022-11-30,Australia,Denmark,1,0,World Cup,Qatar,45,-45,1779,1883
2022-11-30,Argentina,Poland,2,0,World Cup,Qatar,17,-17,2118,1827
2022-12-01,Japan,Spain,2,1,World Cup,Qatar,49,-49,1841,2007
2022-12-01,Germany,Costa Rica,4,2,World Cup,Qatar,25,-25,1956,1738
2022-12-01,Belgium,Croatia,0,0,World Cup,Qatar,0,0,1948,1945
2022-12-02,Switzerland,Serbia,3,2,World Cup,Qatar,27,-27,1928,1835
2022-12-02,South Korea,Portugal,2,1,World Cup,Qatar,51,-51,1801,1992
2022-12-03,Netherlands,United States,3,1,World Cup,Qatar,21,-21,2069,1819
2022-12-04,France,Poland,3,1,World Cup,Qatar,25,-25,2018,1802
2022-12-04,England,Senegal,3,0,World Cup,Qatar,26,-26,1995,1747
2022-12-05,Croatia,Japan,1,1,World Cup,Qatar,-9,9,1936,1850
2022-12-06,Portugal,Switzerland,6,1,World Cup,Qatar,49,-49,2041,1879
2022-12-06,Morocco,Spain,0,0,World Cup,Qatar,11,-11,1882,1996
2022-12-09,Brazil,Croatia,1,1,World Cup,Qatar,-16,16,2134,1952
2022-12-09,Argentina,Netherlands,2,2,World Cup,Qatar,-5,5,2120,2074
2022-12-10,Morocco,Portugal,1,0,World Cup,Qatar,43,-43,1925,1998
2022-12-10,France,England,2,1,World Cup,Qatar,28,-28,2046,1967
2022-12-13,Argentina,Croatia,3,0,World Cup,Qatar,29,-29,2149,1923
2022-12-14,France,Morocco,2,0,World Cup,Qatar,30,-30,2076,1895
2022-12-17,Croatia,Morocco,2,1,World Cup,Qatar,28,-28,1951,1867
2022-12-18,Argentina,France,3,3,World Cup,Qatar,-6,6,2143,2082
2021-01-25,Dominican Republic,Serbia,0,0,Friendly,Dominican Republic,9,-9,1174,1779
2021-01-28,Panama,Serbia,0,0,Friendly,Panama,4,-4,1539,1775
2021-03-24,Turkey,Netherlands,4,2,World Cup qualifier,Turkey,42,-42,1795,1953
2021-03-24,Slovenia,Croatia,1,0,World Cup qualifier,Slovenia,27,-27,1654,1833
2021-03-24,Serbia,Ireland,3,2,World Cup qualifier,Serbia,9,-9,1784,1649
2021-03-24,Portugal,Azerbaijan,1,0,World Cup qualifier,Italy,1,-1,2039,1383
2021-03-24,France,Ukraine,1,1,World Cup qualifier,France,-16,16,2076,1849
2021-03-24,Czechia,Estonia,6,2,World Cup qualifier,Poland,8,-8,1769,1375
2021-03-24,Cyprus,Slovakia,0,0,World Cup qualifier,Cyprus,12,-12,1338,1652
2021-03-24,Belgium,Wales,3,1,World Cup qualifier,Belgium,6,-6,2117,1823
2021-03-25,Sweden,Georgia,1,0,World Cup qualifier,Sweden,3,-3,1824,1504
2021-03-25,Spain,Greece,1,1,World Cup qualifier,Spain,-18,18,2033,1645
2021-03-25,Scotland,Austria,2,2,World Cup qualifier,Scotland,1,-1,1661,1785
2021-03-25,Romania,North Macedonia,3,2,World Cup qualifier,Romania,10,-10,1676,1559
2021-03-25,Italy,Northern Ireland,2,0,World Cup qualifier,Italy,3,-3,2001,1584
2021-03-25,Israel,Denmark,0,2,World Cup qualifier,Israel,-12,12,1580,1939
2021-03-25,Hungary,Poland,3,3,World Cup qualifier,Hungary,-2,2,1743,1815
2021-03-25,Germany,Iceland,3,0,World Cup qualifier,Germany,6,-6,1962,1626
2021-03-25,England,San Marino,5,0,World Cup qualifier,England,0,0,1962,831
2021-03-25,Bulgaria,Switzerland,1,3,World Cup qualifier,Bulgaria,-11,11,1494,1882
2021-03-25,Andorra,Albania,0,1,World Cup qualifier,Andorra,-3,3,1032,1559
2021-03-27,Slovakia,Malta,2,2,World Cup qualifier,Slovakia,-18,18,1634,1228
2021-03-27,Serbia,Portugal,2,2,World Cup qualifier,Serbia,8,-8,1792,2031
2021-03-27,Russia,Slovenia,2,1,World Cup qualifier,Russia,10,-10,1758,1644
2021-03-27,Netherlands,Latvia,2,0,World Cup qualifier,Netherlands,1,-1,1954,1249
2021-03-27,Czechia,Belgium,1,1,World Cup qualifier,Czechia,12,-12,1781,2105
2021-03-27,Croatia,Cyprus,1,0,World Cup qualifier,Croatia,1,-1,1834,1337
2021-03-28,Ukraine,Finland,1,1,World Cup qualifier,Ukraine,-12,12,1837,1711
2021-03-28,Switzerland,Lithuania,1,0,World Cup qualifier,Switzerland,1,-1,1883,1361
2021-03-28,San Marino,Hungary,0,3,World Cup qualifier,San Marino,-1,1,830,1744
2021-03-28,Romania,Germany,0,1,World Cup qualifier,Romania,-10,10,1666,1972
2021-03-28,Poland,Andorra,3,0,World Cup qualifier,Poland,0,0,1815,1032
2021-03-28,Kazakhstan,France,0,2,World Cup qualifier,Kazakhstan,-1,1,1333,2077
2021-03-28,Israel,Scotland,1,1,World Cup qualifier,Israel,-1,1,1579,1662
2021-03-28,Georgia,Spain,1,2,World Cup qualifier,Georgia,-3,3,1501,2036
2021-03-28,Denmark,Moldova,8,0,World Cup qualifier,Denmark,1,-1,1940,1222
2021-03-28,Bulgaria,Italy,0,2,World Cup qualifier,Bulgaria,-5,5,1489,2006
2021-03-28,Austria,Faroe Islands,3,1,World Cup qualifier,Austria,2,-2,1787,1265
2021-03-28,Albania,England,0,2,World Cup qualifier,Albania,-9,9,1550,1971
2021-03-30,Wales,Czechia,1,0,World Cup qualifier,Wales,12,-12,1845,1769
2021-03-30,Slovakia,Russia,2,1,World Cup qualifier,Slovakia,21,-21,1655,1737
2021-03-30,Luxembourg,Portugal,1,3,World Cup qualifier,Luxembourg,-3,3,1393,2034
2021-03-30,Gibraltar,Netherlands,0,7,World Cup qualifier,Gibraltar,-1,1,1089,1955
2021-03-30,Cyprus,Slovenia,1,0,World Cup qualifier,Cyprus,31,-31,1368,1613
2021-03-30,Croatia,Malta,3,0,World Cup qualifier,Croatia,1,-1,1835,1227
2021-03-30,Belgium,Belarus,8,0,World Cup qualifier,Belgium,2,-2,2107,1508
2021-03-30,Azerbaijan,Serbia,1,2,World Cup qualifier,Azerbaijan,-6,6,1373,1798
2021-03-31,Switzerland,Finland,3,2,Friendly,Switzerland,3,-3,1886,1708
2021-03-31,Ukraine,Kazakhstan,1,1,World Cup qualifier,Ukraine,-19,19,1818,1352
2021-03-31,Spain,Kosovo,3,1,World Cup qualifier,Spain,1,-1,2037,1484
2021-03-31,Scotland,Faroe Islands,4,0,World Cup qualifier,Scotland,4,-4,1666,1261
2021-03-31,San Marino,Albania,0,2,World Cup qualifier,San Marino,-2,2,828,1552
2021-03-31,Lithuania,Italy,0,2,World Cup qualifier,Lithuania,-2,2,1359,2008
2021-03-31,Greece,Georgia,1,1,World Cup qualifier,Greece,-12,12,1639,1513
2021-03-31,Germany,North Macedonia,1,2,World Cup qualifier,Germany,-38,38,1934,1600
2021-03-31,England,Poland,2,1,World Cup qualifier,England,7,-7,1978,1808
2021-03-31,Bosnia and Herzegovina,France,0,1,World Cup qualifier,Bosnia and Herzegovina,-5,5,1635,2082
2021-03-31,Austria,Denmark,0,4,World Cup qualifier,Austria,-32,32,1755,1972
2021-03-31,Armenia,Romania,3,2,World Cup qualifier,Armenia,20,-20,1579,1646
2021-03-31,Andorra,Hungary,1,4,World Cup qualifier,Andorra,-2,2,1030,1746
2021-05-23,Ukraine,Bahrain,1,1,Friendly,Ukraine,-8,8,1810,1563
2021-05-28,Italy,San Marino,7,0,Friendly,Italy,0,0,2008,828
2021-05-30,Switzerland,United States,2,1,Friendly,Switzerland,4,-4,1890,1762
2021-06-01,Poland,Russia,1,1,Friendly,Poland,-5,5,1803,1742
2021-06-01,North Macedonia,Slovenia,1,1,Friendly,North Macedonia,-2,2,1598,1615
2021-06-01,Croatia,Armenia,1,1,Friendly,Croatia,-8,8,1827,1587
2021-06-01,Bulgaria,Slovakia,1,1,Friendly,Austria,4,-4,1503,1651
2021-06-02,Romania,Georgia,1,2,Friendly,Romania,-16,16,1630,1529
2021-06-02,Netherlands,Scotland,2,2,Friendly,Portugal,-7,7,1948,1673
2021-06-02,France,Wales,3,0,Friendly,France,4,-4,2086,1841
2021-06-02,England,Austria,1,0,Friendly,England,3,-3,1981,1752
2021-06-02,Denmark,Germany,1,1,Friendly,Austria,-1,1,1971,1935
2021-06-03,Ukraine,Northern Ireland,1,0,Friendly,Ukraine,2,-2,1812,1568
2021-06-03,Switzerland,Liechtenstein,7,0,Friendly,Switzerland,0,0,1890,1100
2021-06-03,Belgium,Greece,1,1,Friendly,Belgium,-9,9,2098,1648
2021-06-04,Spain,Portugal,0,0,Friendly,Spain,-3,3,2034,2037
2021-06-04,Slovenia,Gibraltar,6,0,Friendly,Slovenia,1,-1,1616,1088
2021-06-04,Italy,Czechia,4,0,Friendly,Italy,5,-5,2013,1764
2021-06-04,Hungary,Cyprus,1,0,Friendly,Hungary,1,-1,1747,1367
2021-06-05,Wales,Albania,0,0,Friendly,Wales,-8,8,1833,1560
2021-06-06,Netherlands,Georgia,3,0,Friendly,Netherlands,2,-2,1950,1527
2021-06-06,Luxembourg,Scotland,0,1,Friendly,Luxembourg,-5,5,1386,1678
2021-06-06,England,Romania,1,0,Friendly,England,1,-1,1982,1629
2021-06-06,Denmark,Bosnia and Herzegovina,2,0,Friendly,Denmark,2,-2,1973,1628
2021-06-06,Belgium,Croatia,1,0,Friendly,Belgium,2,-2,2100,1825
2021-06-06,Austria,Slovakia,0,0,Friendly,Austria,-5,5,1747,1656
2021-06-07,Ukraine,Cyprus,4,0,Friendly,Ukraine,2,-2,1814,1365
2021-06-07,Jamaica,Serbia,1,1,Friendly,Japan,6,-6,1580,1792
2021-06-07,Germany,Latvia,7,1,Friendly,Germany,1,-1,1936,1288
2021-06-08,Spain,Lithuania,4,0,Friendly,Spain,0,0,2034,1319
2021-06-08,Poland,Iceland,2,2,Friendly,Poland,-7,7,1796,1611
2021-06-08,Hungary,Ireland,0,0,Friendly,Hungary,-6,6,1741,1622
2021-06-08,France,Bulgaria,3,0,Friendly,France,1,-1,2087,1500
2021-06-08,Czechia,Albania,3,1,Friendly,Czechia,4,-4,1768,1556
2021-06-09,Portugal,Israel,4,0,Friendly,Portugal,2,-2,2039,1607
2021-06-11,Japan,Serbia,1,0,Friendly,Japan,8,-8,1769,1784
2021-06-11,Italy,Turkey,3,0,European Championship,Italy,12,-12,2025,1789
2021-06-12,Switzerland,Wales,1,1,European Championship,Azerbaijan,-4,4,1886,1837
2021-06-12,Russia,Belgium,0,3,European Championship,Russia,-16,16,1728,2116
2021-06-12,Denmark,Finland,0,1,European Championship,Denmark,-45,45,1928,1729
2021-06-13,Netherlands,Ukraine,3,2,European Championship,Netherlands,10,-10,1960,1804
2021-06-13,England,Croatia,1,0,European Championship,England,9,-9,1991,1816
2021-06-13,Austria,North Macedonia,3,1,European Championship,Romania,23,-23,1770,1580
2021-06-14,Spain,Sweden,0,0,European Championship,Spain,-17,17,2017,1866
2021-06-14,Slovakia,Poland,2,1,European Championship,Russia,35,-35,1691,1761
2021-06-14,Scotland,Czechia,0,2,European Championship,Scotland,-39,39,1639,1807
2021-06-15,Hungary,Portugal,0,3,European Championship,Hungary,-21,21,1720,2060
2021-06-15,Germany,France,0,1,European Championship,Germany,-21,21,1915,2108
2021-06-16,Italy,Switzerland,3,0,European Championship,Italy,18,-18,2043,1868
2021-06-17,Ukraine,North Macedonia,2,1,European Championship,Romania,11,-11,1815,1569
2021-06-17,Netherlands,Austria,2,0,European Championship,Netherlands,12,-12,1972,1758
2021-06-17,Denmark,Belgium,1,2,European Championship,Denmark,-19,19,1909,2135
2021-06-18,Sweden,Slovakia,1,0,European Championship,Russia,13,-13,1879,1678
2021-06-18,England,Scotland,0,0,European Championship,England,-22,22,1969,1661
2021-06-18,Croatia,Czechia,1,1,European Championship,Scotland,-1,1,1815,1808
2021-06-19,Spain,Poland,1,1,European Championship,Spain,-19,19,1998,1780
2021-06-19,Hungary,France,1,1,European Championship,Hungary,17,-17,1737,2091
2021-06-19,Germany,Portugal,4,2,European Championship,Germany,42,-42,1957,2018
2021-06-20,Switzerland,Turkey,3,1,European Championship,Azerbaijan,26,-26,1894,1731
2021-06-20,Italy,Wales,1,0,European Championship,Italy,9,-9,2052,1860
2021-06-21,Netherlands,North Macedonia,3,0,European Championship,Netherlands,5,-5,1977,1564
2021-06-21,Denmark,Russia,4,1,European Championship,Denmark,16,-16,1925,1730
2021-06-21,Belgium,Finland,2,0,European Championship,Russia,6,-6,2141,1705
2021-06-21,Austria,Ukraine,1,0,European Championship,Romania,29,-29,1787,1786
2021-06-22,Scotland,Croatia,1,3,European Championship,Scotland,-32,32,1629,1847
2021-06-22,England,Czechia,1,0,European Championship,England,9,-9,1978,1799
2021-06-23,Sweden,Poland,3,2,European Championship,Russia,18,-18,1897,1762
2021-06-23,Spain,Slovakia,5,0,European Championship,Spain,8,-8,2006,1670
2021-06-23,Germany,Hungary,2,2,European Championship,Germany,-18,18,1939,1755
2021-06-23,France,Portugal,2,2,European Championship,Hungary,-5,5,2086,2023
2021-06-26,Italy,Austria,2,1,European Championship,England,9,-9,2061,1778
2021-06-26,Denmark,Wales,4,0,European Championship,Netherlands,38,-38,1963,1822
2021-06-27,Czechia,Netherlands,2,0,European Championship,Hungary,55,-55,1854,1922
2021-06-27,Belgium,Portugal,1,0,European Championship,Spain,17,-17,2158,2006
2021-06-28,Spain,Croatia,5,3,European Championship,Denmark,21,-21,2027,1826
2021-06-28,France,Switzerland,3,3,European Championship,Romania,-13,13,2073,1907
2021-06-29,Ukraine,Sweden,2,1,European Championship,Scotland,33,-33,1819,1864
2021-06-29,England,Germany,2,0,European Championship,England,23,-23,2001,1916
2021-07-02,Spain,Switzerland,1,1,European Championship,Russia,-8,8,2019,1915
2021-07-02,Italy,Belgium,2,1,European Championship,Germany,32,-32,2093,2126
2021-07-03,England,Ukraine,4,0,European Championship,Italy,24,-24,2025,1795
2021-07-03,Denmark,Czechia,2,1,European Championship,Azerbaijan,17,-17,1980,1837
2021-07-06,Italy,Spain,1,1,European Championship,England,-5,5,2088,2024
2021-07-07,England,Denmark,2,1,European Championship,England,15,-15,2040,1965
2021-07-11,England,Italy,1,1,European Championship,England,-4,4,2036,2092
2021-09-01,Switzerland,Greece,2,1,Friendly,Switzerland,2,-2,1917,1659
2021-09-01,Serbia,Qatar,4,0,Friendly,Hungary,14,-14,1798,1684
2021-09-01,Slovenia,Slovakia,1,1,World Cup qualifier,Slovenia,-3,3,1613,1673
2021-09-01,Russia,Croatia,0,0,World Cup qualifier,Russia,0,0,1730,1826
2021-09-01,Portugal,Ireland,2,1,World Cup qualifier,Portugal,2,-2,2008,1620
2021-09-01,Norway,Netherlands,1,1,World Cup qualifier,Norway,5,-5,1742,1917
2021-09-01,Moldova,Austria,0,2,World Cup qualifier,Moldova,-4,4,1216,1782
2021-09-01,Kazakhstan,Ukraine,2,2,World Cup qualifier,Kazakhstan,15,-15,1362,1780
2021-09-01,France,Bosnia and Herzegovina,1,1,World Cup qualifier,France,-18,18,2055,1646
2021-09-01,Denmark,Scotland,2,0,World Cup qualifier,Denmark,5,-5,1970,1624
2021-09-02,Sweden,Spain,2,1,World Cup qualifier,Sweden,23,-23,1887,2001
2021-09-02,Poland,Albania,4,1,World Cup qualifier,Poland,10,-10,1772,1546
2021-09-02,Italy,Bulgaria,1,1,World Cup qualifier,Italy,-19,19,2073,1519
2021-09-02,Iceland,Romania,0,2,World Cup qualifier,Iceland,-37,37,1574,1666
2021-09-02,Hungary,England,0,4,World Cup qualifier,Hungary,-20,20,1735,2056
2021-09-02,Germany,Liechtenstein,2,0,World Cup qualifier,Switzerland,1,-1,1917,1092
2021-09-02,Georgia,Kosovo,0,1,World Cup qualifier,Georgia,-28,28,1499,1511
2021-09-02,Estonia,Belgium,2,5,World Cup qualifier,Estonia,-2,2,1403,2128
2021-09-02,Czechia,Belarus,1,0,World Cup qualifier,Czechia,3,-3,1840,1489
2021-09-04,Portugal,Qatar,3,1,Friendly,Hungary,4,-4,2012,1680
2021-09-04,Ukraine,France,1,1,World Cup qualifier,Ukraine,9,-9,1789,2046
2021-09-04,Slovenia,Malta,1,0,World Cup qualifier,Slovenia,3,-3,1616,1256
2021-09-04,Slovakia,Croatia,0,1,World Cup qualifier,Slovakia,-17,17,1656,1843
